date,stop,seq,direction,hour,boardings,weekday,week_num,semester,sem_num,is_exam,is_exam_mid,is_exam_fin,is_pre_exam,is_holiday,is_sat_1floor,is_sat_2floor,boardings_lag1,boardings_lag7,boardings_roll3,temp_avg,precip_mm,is_rainy,is_cold,is_hot
2025_04_08,아이파크정문,6,depart,15,51.0,1,6,2025_1,1,0,0,0,1,0,1,0,18.0,37.0,24.666666666666668,10.9,1.7,1,0,0
2025_04_09,아이파크정문,6,depart,15,53.0,2,6,2025_1,1,0,0,0,1,0,1,0,51.0,38.0,33.333333333333336,9.9,0.1,0,0,0
2025_04_10,아이파크정문,6,depart,15,46.0,3,6,2025_1,1,0,0,0,1,0,1,0,53.0,25.0,40.666666666666664,10.3,0.1,0,0,0
2025_04_11,아이파크정문,6,depart,15,41.0,4,6,2025_1,1,0,0,0,1,0,1,0,46.0,31.0,50.0,12.2,0.0,0,0,0
2025_04_14,아이파크정문,6,depart,15,45.0,0,7,2025_1,1,0,0,0,0,0,1,0,41.0,18.0,46.666666666666664,4.6,8.1,1,1,0
2025_04_15,아이파크정문,6,depart,15,42.0,1,7,2025_1,1,0,0,0,0,0,1,0,45.0,51.0,44.0,6.3,0.0,0,0,0
2025_04_16,아이파크정문,6,depart,15,39.0,2,7,2025_1,1,1,1,0,0,0,1,0,42.0,53.0,42.666666666666664,11.9,0.0,0,0,0
2025_04_17,아이파크정문,6,depart,15,45.0,3,7,2025_1,1,1,1,0,0,0,1,0,39.0,46.0,42.0,17.7,0.1,0,0,0
2025_04_18,아이파크정문,6,depart,15,33.0,4,7,2025_1,1,1,1,0,0,0,1,0,45.0,41.0,42.0,15.8,0.0,0,0,0
2025_04_21,아이파크정문,6,depart,15,28.0,0,8,2025_1,1,1,1,0,0,0,1,0,33.0,45.0,39.0,17.6,0.0,0,0,0
2025_04_22,아이파크정문,6,depart,15,40.0,1,8,2025_1,1,1,1,0,0,0,1,0,28.0,42.0,35.333333333333336,16.8,20.8,1,0,0
2025_04_23,아이파크정문,6,depart,15,32.0,2,8,2025_1,1,1,1,0,0,0,1,0,40.0,39.0,33.666666666666664,14.7,0.0,0,0,0
2025_04_24,아이파크정문,6,depart,15,48.0,3,8,2025_1,1,1,1,0,0,0,1,1,32.0,45.0,33.333333333333336,11.8,0.0,0,0,0
2025_04_25,아이파크정문,6,depart,15,29.0,4,8,2025_1,1,1,1,0,0,0,1,0,48.0,33.0,40.0,10.4,0.0,0,0,0
2025_04_28,아이파크정문,6,depart,15,29.0,0,9,2025_1,1,1,1,0,0,0,1,0,29.0,28.0,36.333333333333336,12.4,0.0,0,0,0
2025_04_29,아이파크정문,6,depart,15,46.0,1,9,2025_1,1,1,1,0,0,0,1,1,29.0,40.0,35.333333333333336,11.7,0.0,0,0,0
2025_04_30,아이파크정문,6,depart,15,41.0,2,9,2025_1,1,1,1,0,0,0,1,1,46.0,32.0,34.666666666666664,15.1,0.0,0,0,0
2025_05_01,아이파크정문,6,depart,15,12.0,3,9,2025_1,1,0,0,0,0,0,0,0,41.0,48.0,38.666666666666664,13.0,18.7,1,0,0
2025_05_02,아이파크정문,6,depart,15,39.0,4,9,2025_1,1,0,0,0,0,0,1,0,12.0,29.0,33.0,12.0,0.0,0,0,0
2025_05_05,아이파크정문,6,depart,15,2.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,아이파크정문,6,depart,15,9.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,아이파크정문,6,depart,15,1.0,2,10,2025_1,1,0,0,0,0,0,1,0,39.0,29.0,30.666666666666668,12.2,0.2,0,0,0
2025_05_08,아이파크정문,6,depart,15,33.0,3,10,2025_1,1,0,0,0,0,0,1,1,1.0,46.0,17.333333333333332,14.9,0.0,0,0,0
2025_05_09,아이파크정문,6,depart,15,48.0,4,10,2025_1,1,0,0,0,0,0,1,0,33.0,41.0,24.333333333333332,14.2,23.3,1,0,0
2025_05_12,아이파크정문,6,depart,15,29.0,0,11,2025_1,1,0,0,0,0,0,0,0,48.0,12.0,27.333333333333332,14.6,0.0,0,0,0
2025_05_13,아이파크정문,6,depart,15,48.0,1,11,2025_1,1,0,0,0,0,0,1,1,29.0,39.0,36.666666666666664,17.7,0.0,0,0,0
2025_05_14,아이파크정문,6,depart,15,44.0,2,11,2025_1,1,0,0,0,0,0,1,1,48.0,1.0,41.666666666666664,19.2,0.1,0,0,0
2025_05_15,아이파크정문,6,depart,15,49.0,3,11,2025_1,1,0,0,0,0,0,1,1,44.0,33.0,40.333333333333336,18.4,2.8,1,0,0
2025_05_16,아이파크정문,6,depart,15,38.0,4,11,2025_1,1,0,0,0,0,0,1,0,49.0,48.0,47.0,18.8,16.6,1,0,0
2025_05_19,아이파크정문,6,depart,15,30.0,0,12,2025_1,1,0,0,0,0,0,1,0,38.0,29.0,43.666666666666664,15.2,0.0,0,0,0
2025_05_20,아이파크정문,6,depart,15,49.0,1,12,2025_1,1,0,0,0,0,0,1,1,30.0,48.0,39.0,21.3,0.2,0,0,0
2025_05_21,아이파크정문,6,depart,15,35.0,2,12,2025_1,1,0,0,0,0,0,1,1,49.0,44.0,39.0,23.2,0.5,1,0,0
2025_05_22,아이파크정문,6,depart,15,20.0,3,12,2025_1,1,0,0,0,0,0,0,0,35.0,49.0,38.0,22.2,2.1,1,0,0
2025_05_23,아이파크정문,6,depart,15,32.0,4,12,2025_1,1,0,0,0,0,0,0,0,20.0,38.0,34.666666666666664,19.2,4.0,1,0,0
2025_05_26,아이파크정문,6,depart,15,40.0,0,13,2025_1,1,0,0,0,1,0,1,0,32.0,30.0,29.0,17.5,0.0,0,0,0
2025_05_27,아이파크정문,6,depart,15,15.0,1,13,2025_1,1,0,0,0,1,0,1,1,40.0,49.0,30.666666666666668,17.9,0.0,0,0,0
2025_05_28,아이파크정문,6,depart,15,35.0,2,13,2025_1,1,0,0,0,1,0,1,1,15.0,35.0,29.0,18.4,4.0,1,0,0
2025_05_29,아이파크정문,6,depart,15,37.0,3,13,2025_1,1,0,0,0,1,0,1,1,35.0,20.0,30.0,19.5,3.3,1,0,0
2025_05_30,아이파크정문,6,depart,15,32.0,4,13,2025_1,1,0,0,0,1,0,0,0,37.0,32.0,29.0,20.5,0.0,0,0,0
2025_06_02,아이파크정문,6,depart,15,30.0,0,14,2025_1,1,0,0,0,0,0,0,0,32.0,40.0,34.666666666666664,18.8,0.5,1,0,0
2025_06_03,아이파크정문,6,depart,15,8.0,1,14,2025_1,1,0,0,0,0,0,0,0,30.0,15.0,33.0,18.8,0.0,0,0,0
2025_06_04,아이파크정문,6,depart,15,40.0,2,14,2025_1,1,1,0,1,0,0,1,1,8.0,35.0,23.333333333333332,18.6,0.0,0,0,0
2025_06_05,아이파크정문,6,depart,15,37.0,3,14,2025_1,1,1,0,1,0,0,1,0,40.0,37.0,26.0,19.8,0.0,0,0,0
2025_06_06,아이파크정문,6,depart,15,5.0,4,14,2025_1,1,1,0,1,0,1,0,0,,,,21.9,0.0,0,0,0
2025_06_09,아이파크정문,6,depart,15,35.0,0,15,2025_1,1,1,0,1,0,0,1,0,37.0,32.0,28.333333333333332,22.6,0.1,0,0,0
2025_06_10,아이파크정문,6,depart,15,45.0,1,15,2025_1,1,1,0,1,0,0,1,0,35.0,30.0,37.333333333333336,20.0,0.1,0,0,0
2025_06_11,아이파크정문,6,depart,15,39.0,2,15,2025_1,1,1,0,1,0,0,1,0,45.0,8.0,39.0,20.5,0.0,0,0,0
2025_06_12,아이파크정문,6,depart,15,40.0,3,15,2025_1,1,1,0,1,0,0,1,0,39.0,40.0,39.666666666666664,23.2,0.0,0,0,0
2025_06_13,아이파크정문,6,depart,15,37.0,4,15,2025_1,1,1,0,1,0,0,1,0,40.0,37.0,41.333333333333336,21.7,5.0,1,0,0
2025_06_16,아이파크정문,6,depart,15,25.0,0,16,2025_1,1,1,0,1,0,0,0,0,37.0,35.0,38.666666666666664,22.3,15.4,1,0,0
2025_06_17,아이파크정문,6,depart,15,45.0,1,16,2025_1,1,1,0,1,0,0,1,1,25.0,45.0,34.0,23.0,0.2,0,0,0
2025_06_18,아이파크정문,6,depart,15,10.0,2,16,2025_1,1,0,0,0,0,0,0,0,45.0,39.0,35.666666666666664,23.7,0.0,0,0,0
2025_06_19,아이파크정문,6,depart,15,15.0,3,16,2025_1,1,0,0,0,0,0,0,0,10.0,40.0,26.666666666666668,25.3,0.6,1,0,0
2025_06_20,아이파크정문,6,depart,15,11.0,4,16,2025_1,1,0,0,0,0,0,0,0,15.0,37.0,23.333333333333332,23.1,45.8,1,0,0
2025_06_23,아이파크정문,6,depart,15,6.0,0,17,2025_1,1,0,0,0,0,0,0,0,11.0,25.0,12.0,22.5,0.0,0,0,0
2025_08_25,아이파크정문,6,depart,15,15.0,0,1,2025_2,2,0,0,0,0,0,0,0,6.0,45.0,10.666666666666666,27.5,21.9,1,0,0
2025_08_26,아이파크정문,6,depart,15,46.0,1,1,2025_2,2,0,0,0,0,0,1,0,15.0,10.0,10.666666666666666,25.3,24.3,1,0,0
2025_08_27,아이파크정문,6,depart,15,32.0,2,1,2025_2,2,0,0,0,0,0,1,0,46.0,15.0,22.333333333333332,25.1,0.1,0,0,0
2025_08_28,아이파크정문,6,depart,15,33.0,3,1,2025_2,2,0,0,0,0,0,0,0,32.0,11.0,31.0,26.0,1.1,1,0,0
2025_08_29,아이파크정문,6,depart,15,12.0,4,1,2025_2,2,0,0,0,0,0,0,0,33.0,6.0,37.0,27.2,4.8,1,0,0
2025_09_01,아이파크정문,6,depart,15,40.0,0,2,2025_2,2,0,0,0,0,0,1,0,12.0,15.0,25.666666666666668,24.9,20.5,1,0,0
2025_09_02,아이파크정문,6,depart,15,38.0,1,2,2025_2,2,0,0,0,0,0,1,1,40.0,46.0,28.333333333333332,23.9,0.1,0,0,0
2025_09_03,아이파크정문,6,depart,15,35.0,2,2,2025_2,2,0,0,0,0,0,1,1,38.0,32.0,30.0,25.0,0.0,0,0,0
2025_09_05,아이파크정문,6,depart,15,30.0,4,2,2025_2,2,0,0,0,0,0,1,0,35.0,33.0,37.666666666666664,26.0,0.2,0,0,0
2025_09_08,아이파크정문,6,depart,15,31.0,0,3,2025_2,2,0,0,0,0,0,0,0,30.0,12.0,34.333333333333336,22.5,0.0,0,0,0
2025_09_09,아이파크정문,6,depart,15,43.0,1,3,2025_2,2,0,0,0,0,0,1,0,31.0,40.0,32.0,22.1,0.8,1,0,0
2025_09_10,아이파크정문,6,depart,15,27.0,2,3,2025_2,2,0,0,0,0,0,1,0,43.0,38.0,34.666666666666664,22.4,0.0,0,0,0
2025_09_11,아이파크정문,6,depart,15,39.0,3,3,2025_2,2,0,0,0,0,0,1,0,27.0,35.0,33.666666666666664,23.3,0.0,0,0,0
2025_09_12,아이파크정문,6,depart,15,52.0,4,3,2025_2,2,0,0,0,0,0,1,0,39.0,30.0,36.333333333333336,21.9,14.3,1,0,0
2026_03_04,아이파크정문,6,depart,15,36.0,2,1,2026_1,1,0,0,0,0,0,1,1,52.0,31.0,39.333333333333336,4.2,0.0,0,1,0
2026_03_05,아이파크정문,6,depart,15,32.0,3,1,2026_1,1,0,0,0,0,0,1,0,36.0,43.0,42.333333333333336,4.1,13.6,1,1,0
2026_03_06,아이파크정문,6,depart,15,19.0,4,1,2026_1,1,0,0,0,0,0,0,0,32.0,27.0,40.0,1.3,1.5,1,1,0
2026_03_09,아이파크정문,6,depart,15,32.0,0,2,2026_1,1,0,0,0,0,0,1,0,19.0,39.0,29.0,2.9,0.0,0,1,0
2026_03_10,아이파크정문,6,depart,15,44.0,1,2,2026_1,1,0,0,0,0,0,1,0,32.0,52.0,27.666666666666668,1.2,0.0,0,1,0
2026_03_11,아이파크정문,6,depart,15,38.0,2,2,2026_1,1,0,0,0,0,0,1,0,44.0,36.0,31.666666666666668,2.4,0.0,0,1,0
2026_03_12,아이파크정문,6,depart,15,29.0,3,2,2026_1,1,0,0,0,0,0,1,0,38.0,32.0,38.0,4.6,0.0,0,1,0
2026_03_13,아이파크정문,6,depart,15,16.0,4,2,2026_1,1,0,0,0,0,0,1,0,29.0,19.0,37.0,5.5,0.0,0,0,0
2026_03_16,아이파크정문,6,depart,15,16.0,0,3,2026_1,1,0,0,0,0,0,0,0,16.0,32.0,27.666666666666668,4.8,0.0,0,1,0
2026_03_17,아이파크정문,6,depart,15,32.0,1,3,2026_1,1,0,0,0,0,0,1,0,16.0,44.0,20.333333333333332,4.8,0.0,0,1,0
2026_03_23,아이파크정문,6,depart,15,20.0,0,4,2026_1,1,0,0,0,0,0,0,0,32.0,38.0,21.333333333333332,8.5,0.0,0,0,0
2026_03_24,아이파크정문,6,depart,15,30.0,1,4,2026_1,1,0,0,0,0,0,1,0,20.0,29.0,22.666666666666668,10.1,0.0,0,0,0
2026_03_25,아이파크정문,6,depart,15,10.0,2,4,2026_1,1,0,0,0,0,0,1,0,30.0,16.0,27.333333333333332,10.3,0.0,0,0,0
2026_03_26,아이파크정문,6,depart,15,40.0,3,4,2026_1,1,0,0,0,0,0,1,1,10.0,16.0,20.0,9.1,0.0,0,0,0
2026_03_27,아이파크정문,6,depart,15,43.0,4,4,2026_1,1,0,0,0,0,0,1,1,40.0,32.0,26.666666666666668,9.3,0.1,0,0,0
2026_03_30,아이파크정문,6,depart,15,27.0,0,5,2026_1,1,0,0,0,0,0,1,0,43.0,20.0,31.0,13.3,3.7,1,0,0
2026_03_31,아이파크정문,6,depart,15,18.0,1,5,2026_1,1,0,0,0,0,0,1,0,27.0,30.0,36.666666666666664,13.7,9.5,1,0,0
2026_04_01,아이파크정문,6,depart,15,36.0,2,5,2026_1,1,0,0,0,0,0,1,1,18.0,10.0,29.333333333333332,11.2,0.0,0,0,0
2026_04_02,아이파크정문,6,depart,15,49.0,3,5,2026_1,1,0,0,0,0,0,1,1,36.0,40.0,27.0,9.0,0.0,0,0,0
2026_04_03,아이파크정문,6,depart,15,27.0,4,5,2026_1,1,0,0,0,0,0,1,1,49.0,43.0,34.333333333333336,12.4,0.0,0,0,0
2026_04_06,아이파크정문,6,depart,15,46.0,0,6,2026_1,1,0,0,0,1,0,1,1,27.0,27.0,37.333333333333336,10.0,7.1,1,0,0
2026_04_07,아이파크정문,6,depart,15,27.0,1,6,2026_1,1,0,0,0,1,0,1,0,46.0,18.0,40.666666666666664,6.3,0.0,0,0,0
2026_04_08,아이파크정문,6,depart,15,51.0,2,6,2026_1,1,0,0,0,1,0,1,0,27.0,36.0,33.333333333333336,7.1,0.0,0,0,0
2026_04_09,아이파크정문,6,depart,15,1.0,3,6,2026_1,1,0,0,0,1,0,0,0,51.0,49.0,41.333333333333336,8.8,20.1,1,0,0
2026_04_10,아이파크정문,6,depart,15,44.0,4,6,2026_1,1,0,0,0,1,0,1,1,1.0,27.0,26.333333333333332,9.9,4.9,1,0,0
2026_04_13,아이파크정문,6,depart,15,25.0,0,7,2026_1,1,0,0,0,0,0,1,0,44.0,46.0,32.0,15.4,0.0,0,0,0
2026_04_14,아이파크정문,6,depart,15,45.0,1,7,2026_1,1,0,0,0,0,0,1,1,25.0,27.0,23.333333333333332,17.7,0.0,0,0,0
2026_04_15,아이파크정문,6,depart,15,41.0,2,7,2026_1,1,0,0,0,0,0,1,0,45.0,51.0,38.0,16.5,0.0,0,0,0
2026_04_16,아이파크정문,6,depart,15,37.0,3,7,2026_1,1,1,1,0,0,0,1,0,41.0,1.0,37.0,17.5,0.0,0,0,0
2026_04_17,아이파크정문,6,depart,15,26.0,4,7,2026_1,1,1,1,0,0,0,1,0,37.0,44.0,41.0,14.7,0.2,0,0,0
2026_04_20,아이파크정문,6,depart,15,28.0,0,8,2026_1,1,1,1,0,0,0,1,0,26.0,25.0,34.666666666666664,11.4,0.7,1,0,0
2026_04_21,아이파크정문,6,depart,15,28.0,1,8,2026_1,1,1,1,0,0,0,1,0,28.0,45.0,30.333333333333332,10.6,0.0,0,0,0
2026_04_22,아이파크정문,6,depart,15,32.0,2,8,2026_1,1,1,1,0,0,0,1,0,28.0,41.0,27.333333333333332,12.5,0.0,0,0,0
2026_04_23,아이파크정문,6,depart,15,24.0,3,8,2026_1,1,1,1,0,0,0,1,1,32.0,37.0,29.333333333333332,16.0,0.0,0,0,0
2026_04_24,아이파크정문,6,depart,15,34.0,4,8,2026_1,1,1,1,0,0,0,1,0,24.0,26.0,28.0,15.9,0.0,0,0,0
2025_03_05,아이파크정문,6,depart,16,18.0,2,1,2025_1,1,0,0,0,0,0,0,0,,,,3.1,0.1,0,1,0
2025_03_06,아이파크정문,6,depart,16,21.0,3,1,2025_1,1,0,0,0,0,0,0,0,18.0,,18.0,2.6,0.0,0,1,0
2025_03_07,아이파크정문,6,depart,16,12.0,4,1,2025_1,1,0,0,0,0,0,0,0,21.0,,19.5,2.1,0.0,0,1,0
2025_03_10,아이파크정문,6,depart,16,73.0,0,2,2025_1,1,0,0,0,0,0,1,1,12.0,,17.0,4.8,0.0,0,1,0
2025_03_12,아이파크정문,6,depart,16,47.0,2,2,2025_1,1,0,0,0,0,0,1,1,73.0,,35.333333333333336,6.6,0.0,0,0,0
2025_03_13,아이파크정문,6,depart,16,61.0,3,2,2025_1,1,0,0,0,0,0,1,1,47.0,18.0,44.0,6.5,0.0,0,0,0
2025_03_14,아이파크정문,6,depart,16,33.0,4,2,2025_1,1,0,0,0,0,0,1,1,61.0,21.0,60.333333333333336,10.4,0.0,0,0,0
2025_03_17,아이파크정문,6,depart,16,58.0,0,3,2025_1,1,0,0,0,0,0,1,1,33.0,12.0,47.0,1.2,0.0,0,1,0
2025_03_18,아이파크정문,6,depart,16,37.0,1,3,2025_1,1,0,0,0,0,0,1,0,58.0,73.0,50.666666666666664,0.5,7.4,1,1,0
2025_03_19,아이파크정문,6,depart,16,54.0,2,3,2025_1,1,0,0,0,0,0,1,1,37.0,47.0,42.666666666666664,-0.6,0.0,0,1,0
2025_03_20,아이파크정문,6,depart,16,58.0,3,3,2025_1,1,0,0,0,0,0,1,1,54.0,61.0,49.666666666666664,5.2,0.0,0,0,0
2025_03_21,아이파크정문,6,depart,16,11.0,4,3,2025_1,1,0,0,0,0,0,0,0,58.0,33.0,49.666666666666664,8.7,0.0,0,0,0
2025_03_24,아이파크정문,6,depart,16,56.0,0,4,2025_1,1,0,0,0,0,0,1,1,11.0,58.0,41.0,12.8,0.0,0,0,0
2025_03_25,아이파크정문,6,depart,16,29.0,1,4,2025_1,1,0,0,0,0,0,1,0,56.0,37.0,41.666666666666664,10.5,0.0,0,0,0
2025_03_26,아이파크정문,6,depart,16,75.0,2,4,2025_1,1,0,0,0,0,0,1,1,29.0,54.0,32.0,12.3,0.0,0,0,0
2025_03_27,아이파크정문,6,depart,16,0.0,3,4,2025_1,1,0,0,0,0,0,0,0,75.0,58.0,53.333333333333336,12.8,1.0,1,0,0
2025_03_28,아이파크정문,6,depart,16,96.0,4,4,2025_1,1,0,0,0,0,0,1,1,0.0,11.0,34.666666666666664,6.0,0.0,0,0,0
2025_03_31,아이파크정문,6,depart,16,68.0,0,5,2025_1,1,0,0,0,0,0,1,1,96.0,56.0,57.0,4.8,0.0,0,1,0
2025_04_01,아이파크정문,6,depart,16,17.0,1,5,2025_1,1,0,0,0,0,0,0,0,68.0,29.0,54.666666666666664,6.7,0.0,0,0,0
2025_04_02,아이파크정문,6,depart,16,42.0,2,5,2025_1,1,0,0,0,0,0,1,0,17.0,75.0,60.333333333333336,6.0,0.9,1,0,0
2025_04_03,아이파크정문,6,depart,16,39.0,3,5,2025_1,1,0,0,0,0,0,1,0,42.0,0.0,42.333333333333336,6.7,0.0,0,0,0
2025_04_04,아이파크정문,6,depart,16,28.0,4,5,2025_1,1,0,0,0,0,0,1,1,39.0,96.0,32.666666666666664,7.9,0.0,0,0,0
2025_04_07,아이파크정문,6,depart,16,35.0,0,6,2025_1,1,0,0,0,1,0,1,0,28.0,68.0,36.333333333333336,10.5,0.0,0,0,0
2025_04_08,아이파크정문,6,depart,16,30.0,1,6,2025_1,1,0,0,0,1,0,1,0,35.0,17.0,34.0,10.9,1.7,1,0,0
2025_04_09,아이파크정문,6,depart,16,27.0,2,6,2025_1,1,0,0,0,1,0,0,0,30.0,42.0,31.0,9.9,0.1,0,0,0
2025_04_10,아이파크정문,6,depart,16,31.0,3,6,2025_1,1,0,0,0,1,0,1,1,27.0,39.0,30.666666666666668,10.3,0.1,0,0,0
2025_04_11,아이파크정문,6,depart,16,23.0,4,6,2025_1,1,0,0,0,1,0,1,0,31.0,28.0,29.333333333333332,12.2,0.0,0,0,0
2025_04_14,아이파크정문,6,depart,16,31.0,0,7,2025_1,1,0,0,0,0,0,1,0,23.0,35.0,27.0,4.6,8.1,1,1,0
2025_04_15,아이파크정문,6,depart,16,20.0,1,7,2025_1,1,0,0,0,0,0,0,0,31.0,30.0,28.333333333333332,6.3,0.0,0,0,0
2025_04_16,아이파크정문,6,depart,16,39.0,2,7,2025_1,1,1,1,0,0,0,1,0,20.0,27.0,24.666666666666668,11.9,0.0,0,0,0
2025_04_17,아이파크정문,6,depart,16,42.0,3,7,2025_1,1,1,1,0,0,0,1,1,39.0,31.0,30.0,17.7,0.1,0,0,0
2025_04_18,아이파크정문,6,depart,16,26.0,4,7,2025_1,1,1,1,0,0,0,1,0,42.0,23.0,33.666666666666664,15.8,0.0,0,0,0
2025_04_21,아이파크정문,6,depart,16,28.0,0,8,2025_1,1,1,1,0,0,0,0,0,26.0,31.0,35.666666666666664,17.6,0.0,0,0,0
2025_04_22,아이파크정문,6,depart,16,28.0,1,8,2025_1,1,1,1,0,0,0,0,0,28.0,20.0,32.0,16.8,20.8,1,0,0
2025_04_23,아이파크정문,6,depart,16,20.0,2,8,2025_1,1,1,1,0,0,0,0,0,28.0,39.0,27.333333333333332,14.7,0.0,0,0,0
2025_04_24,아이파크정문,6,depart,16,36.0,3,8,2025_1,1,1,1,0,0,0,1,0,20.0,42.0,25.333333333333332,11.8,0.0,0,0,0
2025_04_25,아이파크정문,6,depart,16,22.0,4,8,2025_1,1,1,1,0,0,0,0,0,36.0,26.0,28.0,10.4,0.0,0,0,0
2025_04_28,아이파크정문,6,depart,16,17.0,0,9,2025_1,1,1,1,0,0,0,0,0,22.0,28.0,26.0,12.4,0.0,0,0,0
2025_04_29,아이파크정문,6,depart,16,34.0,1,9,2025_1,1,1,1,0,0,0,1,0,17.0,28.0,25.0,11.7,0.0,0,0,0
2025_04_30,아이파크정문,6,depart,16,38.0,2,9,2025_1,1,1,1,0,0,0,1,0,34.0,20.0,24.333333333333332,15.1,0.0,0,0,0
2025_05_01,아이파크정문,6,depart,16,11.0,3,9,2025_1,1,0,0,0,0,0,0,0,38.0,36.0,29.666666666666668,13.0,18.7,1,0,0
2025_05_02,아이파크정문,6,depart,16,21.0,4,9,2025_1,1,0,0,0,0,0,0,0,11.0,22.0,27.666666666666668,12.0,0.0,0,0,0
2025_05_05,아이파크정문,6,depart,16,7.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,아이파크정문,6,depart,16,3.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,아이파크정문,6,depart,16,17.0,2,10,2025_1,1,0,0,0,0,0,1,1,21.0,17.0,23.333333333333332,12.2,0.2,0,0,0
2025_05_08,아이파크정문,6,depart,16,38.0,3,10,2025_1,1,0,0,0,0,0,1,1,17.0,34.0,16.333333333333332,14.9,0.0,0,0,0
2025_05_09,아이파크정문,6,depart,16,17.0,4,10,2025_1,1,0,0,0,0,0,0,0,38.0,38.0,25.333333333333332,14.2,23.3,1,0,0
2025_05_12,아이파크정문,6,depart,16,49.0,0,11,2025_1,1,0,0,0,0,0,1,1,17.0,11.0,24.0,14.6,0.0,0,0,0
2025_05_13,아이파크정문,6,depart,16,43.0,1,11,2025_1,1,0,0,0,0,0,1,1,49.0,21.0,34.666666666666664,17.7,0.0,0,0,0
2025_05_14,아이파크정문,6,depart,16,30.0,2,11,2025_1,1,0,0,0,0,0,1,0,43.0,17.0,36.333333333333336,19.2,0.1,0,0,0
2025_05_15,아이파크정문,6,depart,16,31.0,3,11,2025_1,1,0,0,0,0,0,1,1,30.0,38.0,40.666666666666664,18.4,2.8,1,0,0
2025_05_16,아이파크정문,6,depart,16,18.0,4,11,2025_1,1,0,0,0,0,0,0,0,31.0,17.0,34.666666666666664,18.8,16.6,1,0,0
2025_05_19,아이파크정문,6,depart,16,41.0,0,12,2025_1,1,0,0,0,0,0,1,0,18.0,49.0,26.333333333333332,15.2,0.0,0,0,0
2025_05_20,아이파크정문,6,depart,16,26.0,1,12,2025_1,1,0,0,0,0,0,1,0,41.0,43.0,30.0,21.3,0.2,0,0,0
2025_05_21,아이파크정문,6,depart,16,29.0,2,12,2025_1,1,0,0,0,0,0,1,0,26.0,30.0,28.333333333333332,23.2,0.5,1,0,0
2025_05_22,아이파크정문,6,depart,16,31.0,3,12,2025_1,1,0,0,0,0,0,0,0,29.0,31.0,32.0,22.2,2.1,1,0,0
2025_05_23,아이파크정문,6,depart,16,15.0,4,12,2025_1,1,0,0,0,0,0,0,0,31.0,18.0,28.666666666666668,19.2,4.0,1,0,0
2025_05_26,아이파크정문,6,depart,16,50.0,0,13,2025_1,1,0,0,0,1,0,1,1,15.0,41.0,25.0,17.5,0.0,0,0,0
2025_05_27,아이파크정문,6,depart,16,29.0,1,13,2025_1,1,0,0,0,1,0,1,1,50.0,26.0,32.0,17.9,0.0,0,0,0
2025_05_28,아이파크정문,6,depart,16,47.0,2,13,2025_1,1,0,0,0,1,0,1,1,29.0,29.0,31.333333333333332,18.4,4.0,1,0,0
2025_05_29,아이파크정문,6,depart,16,0.0,3,13,2025_1,1,0,0,0,1,0,1,1,47.0,31.0,42.0,19.5,3.3,1,0,0
2025_05_30,아이파크정문,6,depart,16,21.0,4,13,2025_1,1,0,0,0,1,0,1,0,0.0,15.0,25.333333333333332,20.5,0.0,0,0,0
2025_06_02,아이파크정문,6,depart,16,23.0,0,14,2025_1,1,0,0,0,0,0,1,0,21.0,50.0,22.666666666666668,18.8,0.5,1,0,0
2025_06_03,아이파크정문,6,depart,16,5.0,1,14,2025_1,1,0,0,0,0,0,0,0,23.0,29.0,14.666666666666666,18.8,0.0,0,0,0
2025_06_04,아이파크정문,6,depart,16,29.0,2,14,2025_1,1,1,0,1,0,0,1,0,5.0,47.0,16.333333333333332,18.6,0.0,0,0,0
2025_06_05,아이파크정문,6,depart,16,45.0,3,14,2025_1,1,1,0,1,0,0,1,1,29.0,0.0,19.0,19.8,0.0,0,0,0
2025_06_06,아이파크정문,6,depart,16,5.0,4,14,2025_1,1,1,0,1,0,1,0,0,,,,21.9,0.0,0,0,0
2025_06_09,아이파크정문,6,depart,16,24.0,0,15,2025_1,1,1,0,1,0,0,1,0,45.0,21.0,26.333333333333332,22.6,0.1,0,0,0
2025_06_10,아이파크정문,6,depart,16,28.0,1,15,2025_1,1,1,0,1,0,0,1,0,24.0,23.0,32.666666666666664,20.0,0.1,0,0,0
2025_06_11,아이파크정문,6,depart,16,16.0,2,15,2025_1,1,1,0,1,0,0,0,0,28.0,5.0,32.333333333333336,20.5,0.0,0,0,0
2025_06_12,아이파크정문,6,depart,16,23.0,3,15,2025_1,1,1,0,1,0,0,0,0,16.0,29.0,22.666666666666668,23.2,0.0,0,0,0
2025_06_13,아이파크정문,6,depart,16,24.0,4,15,2025_1,1,1,0,1,0,0,0,0,23.0,45.0,22.333333333333332,21.7,5.0,1,0,0
2025_06_16,아이파크정문,6,depart,16,24.0,0,16,2025_1,1,1,0,1,0,0,0,0,24.0,24.0,21.0,22.3,15.4,1,0,0
